#|Name|Symbol|Market Cap|Price|Circulating Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
346|AdShares|ADST|$1,988,775|$0.157704|12,610,830|$3,831|-1.68%|-2.26%|-15.63%|True|False
347|Quark|QRK|$1,958,594|$0.007784|251,614,642|$38,884|-1.60%|-21.36%|-63.20%|False|False
348|vTorrent|VTR|$1,928,223|$0.178276|10,815,966|$5,610|-0.70%|-4.44%|-27.21%|False|False
349|Megacoin|MEC|$1,894,944|$0.057621|32,886,450|$151,309|-1.65%|-17.61%|-61.41%|False|False
350|Tokes|TKS|$1,891,555|$1.97|960,309|$156,101|-1.07%|-3.29%|-13.89%|True|False
351|HunterCoin|HUC|$1,843,107|$0.096672|19,065,558|$8,256|-0.64%|-4.39%|-23.20%|False|False
352|HyperStake|HYP|$1,800,683|$0.001821|988,848,277|$3,345|0.14%|6.52%|12.77%|True|False
353|CryptoPing|PING|$1,798,308|$0.180697|9,952,089|$203,713|-0.39%|-8.62%|-31.40%|True|False
354|FundYourselfNow|FYN|$1,788,009|$2.10|850,000|$639|-2.80%|-26.02%|-20.21%|True|False
355|FinCoin|FNC|$1,784,252|$0.138543|12,878,667|$64,547|-0.45%|7.48%|22.41%|True|False
356|Altcoin|ALT|$1,774,288|$14.52|122,175|$1,981|-0.74%|15.69%|-4.83%|True|False
357|Riecoin|RIC|$1,771,671|$0.047807|37,059,075|$112,641|-1.47%|-11.60%|-44.75%|False|False
358|ArcticCoin|ARC|$1,771,253|$0.072923|24,289,247|$8,936|-0.90%|-5.22%|-27.58%|False|False
359|Dotcoin|DOT|$1,764,116|$0.007094|248,692,408|$14,564|-0.56%|-2.95%|-7.30%|True|False
360|FuckToken|FUCK|$1,756,519|$0.035925|48,893,633|$4,010|-0.61%|-24.54%|?|True|False
361|InPay|INPAY|$1,739,643|$0.173964|10,000,000|$74,300|-0.44%|-2.09%|-24.14%|True|False
362|1337|1337|$1,719,775|$0.000074|23,271,827,161|$2,959|-1.79%|-13.81%|-28.40%|True|False
