#|Name|Symbol|Market Cap|Price|Circulating Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
90|GridCoin|GRC|$11,176,809|$0.028636|390,312,753|$128,532|1.23%|10.48%|-26.25%|False|False
91|DigitalNote|XDN|$10,921,151|$0.001587|6,881,236,038|$655,667|0.96%|24.64%|65.41%|False|False
92|FedoraCoin|TIPS|$10,901,760|$0.000025|443,168,182,458|$186,541|-1.17%|49.08%|57.06%|False|False
93|TaaS|TAAS|$10,865,089|$1.33|8,146,001|$132,419|0.31%|3.35%|21.99%|True|False
94|Unity Ingot|UNY|$10,765,513|$0.053295|202,000,000|$60,276|3.49%|28.66%|58.49%|True|False
95|MergeCoin|MGC|$10,267,365|$0.104309|98,432,485|$3,050,326|-0.51%|18.55%|27.94%|True|False
96|Radium|RADS|$9,947,128|$3.07|3,241,177|$147,054|1.45%|10.56%|-27.68%|True|False
97|Omni|OMNI|$9,604,572|$17.18|558,942|$104,315|0.26%|8.51%|-37.36%|True|False
98|HEAT|HEAT|$9,486,242|$0.361409|26,247,956|$20,126|0.91%|13.09%|-12.13%|True|False
99|Clams|CLAM|$9,311,237|$4.06|2,293,713|$1,041,763|0.81%|7.76%|-26.64%|True|False
100|Bitland|CADASTRAL|$9,100,423|$0.303347|30,000,000|$189,348|5.60%|24.84%|410.27%|True|False
101|Skycoin|SKY|$9,083,317|$1.67|5,425,801|$26,897|-0.64%|1.89%|10.57%|True|False
102|Bitcrystals|BCY|$9,061,288|$0.389000|23,293,785|$556,113|0.98%|14.48%|-14.25%|True|False
103|Mooncoin|MOON|$8,914,782|$0.000040|221,935,062,427|$47,233|0.88%|-6.98%|113.36%|False|False
104|vSlice|VSL|$8,852,311|$0.265115|33,390,496|$143,672|0.88%|3.60%|-12.94%|True|False
105|Creditbit|CRB|$8,497,225|$0.715661|11,873,247|$274,642|0.70%|12.40%|-21.01%|True|False
106|Viacoin|VIA|$8,449,150|$0.373286|22,634,516|$161,358|1.65%|9.53%|-15.39%|False|False
107|Energycoin|ENRG|$8,317,749|$0.068783|120,927,560|$30,206|0.97%|12.62%|60.70%|False|False
108|Crown|CRW|$8,269,454|$0.599501|13,793,887|$10,153|0.34%|1.00%|-14.24%|False|False
109|VeriCoin|VRC|$8,178,030|$0.270754|30,204,627|$196,838|1.53%|17.52%|16.49%|False|False
110|FlorinCoin|FLO|$8,068,250|$0.060280|133,847,104|$245,005|0.80%|10.19%|-19.53%|False|False
111|OBITS|OBITS|$7,997,815|$0.648102|12,340,361|$133,935|1.02%|-10.43%|-17.29%|True|False
112|Rubycoin|RBY|$7,786,253|$0.319439|24,374,767|$10,801|1.19%|6.61%|-2.01%|True|False
113|Golos|GOLOS|$7,519,636|$0.061193|122,883,959|$39,280|1.95%|13.50%|-20.87%|False|False
114|Pluton|PLU|$7,441,028|$8.75|850,000|$122,643|0.50%|13.69%|142.84%|True|False
115|NeosCoin|NEOS|$6,701,826|$2.01|3,339,782|$283,628|0.94%|1.09%|-7.49%|False|False
116|VPNCoin|VASH|$6,653,747|$0.016620|400,339,746|$3,019,537|-0.22%|21.00%|-26.96%|True|False
117|E-Dinar Coin|EDR|$6,577,131|$0.025440|258,531,341|$349,909|0.93%|10.12%|-22.91%|False|False
118|Primecoin|XPM|$6,513,360|$0.337963|19,272,404|$1,055,992|-0.39%|17.81%|-25.39%|False|False
119|Einsteinium|EMC2|$6,503,326|$0.030856|210,762,065|$206,228|1.49%|13.35%|-13.29%|False|False
120|Pascal Coin|PASC|$6,414,792|$0.653161|9,821,151|$244,972|1.46%|5.21%|-8.74%|False|False
121|BelaCoin|BELA|$6,298,113|$0.180947|34,806,450|$328,241|0.99%|4.09%|-7.66%|False|False
122|Lunyr|LUN|$6,155,059|$2.68|2,297,853|$122,891|1.01%|3.00%|3.09%|True|False
123|Bitcoin Plus|XBC|$6,143,811|$63.59|96,610|$104,824|0.62%|1.32%|-22.73%|True|False
124|Aeon|AEON|$6,091,446|$0.428949|14,200,849|$14,471|0.41%|2.95%|21.37%|False|False
125|Global Curren...|GCR|$6,067,098|$0.059093|102,670,470|$5,261|-0.04%|1.58%|-11.25%|True|False
126|ION|ION|$5,940,024|$0.435401|13,642,666|$2,443|0.47%|9.47%|20.93%|True|False
127|Novacoin|NVC|$5,936,933|$3.43|1,730,661|$329,106|1.10%|-1.43%|-27.33%|False|False
128|Shift|SHIFT|$5,847,850|$0.540772|10,813,892|$51,076|1.19%|6.78%|7.59%|False|False
129|SuperNET|UNITY|$5,744,220|$7.04|816,061|Low Vol|4.61%|37.28%|-9.60%|True|False
130|Asch|XAS|$5,660,215|$0.075470|75,000,000|$91,274|-0.60%|20.87%|-14.40%|False|False
131|SolarCoin|SLR|$5,653,652|$0.160799|35,159,705|$70,199|0.35%|-9.93%|-12.58%|True|False
132|Bitmark|BTM|$5,640,642|$1.45|3,901,180|$4,177,888|0.24%|54.33%|111.24%|False|False
133|Safe Exchange...|SAFEX|$5,636,591|$0.002625|2,147,483,647|$17,945|2.23%|26.78%|72.76%|True|False
134|DNotes|NOTE|$5,438,941|$0.049046|110,895,736|$78,496|0.64%|6.80%|-26.20%|False|False
135|Feathercoin|FTC|$5,212,350|$0.031930|163,244,481|$119,959|0.27%|17.27%|-8.84%|False|False
136|MonetaryUnit|MUE|$5,170,370|$0.042697|121,094,788|$34,465|1.00%|15.24%|-28.84%|False|False
137|FirstCoin|FRST|$5,170,164|$1.71|3,023,745|$29,478|0.68%|8.27%|4.35%|False|False
138|WorldCoin|WDC|$4,783,412|$0.041770|114,516,638|$259,839|-0.81%|30.27%|62.41%|False|False
