Date|Open|High|Low|Close|Volume|Market Cap
Sep 24, 2016|0.387943|0.390283|0.382123|0.384052|38,633|14,970,100
Sep 23, 2016|0.386944|0.389975|0.385202|0.387971|31,753|14,929,800
Sep 22, 2016|0.390395|0.391266|0.382976|0.386913|36,621|15,061,100
Sep 21, 2016|0.384529|0.392728|0.379209|0.390300|74,554|14,832,400
Sep 20, 2016|0.388279|0.393312|0.377629|0.384242|37,235|14,975,300
Sep 19, 2016|0.397489|0.400004|0.387879|0.388284|68,005|15,328,800
Sep 18, 2016|0.402837|0.409553|0.397566|0.398568|38,712|15,533,100
Sep 17, 2016|0.400499|0.407957|0.393855|0.402881|32,965|15,440,600
Sep 16, 2016|0.394148|0.411994|0.394078|0.400352|33,157|15,163,700
Sep 15, 2016|0.397098|0.417343|0.380128|0.393819|77,789|15,274,600
Sep 14, 2016|0.398169|0.420414|0.393977|0.397468|53,335|15,314,500
Sep 13, 2016|0.410855|0.412812|0.390650|0.397955|56,098|15,800,700
Sep 12, 2016|0.404808|0.415078|0.393204|0.404743|53,595|15,566,100
Sep 11, 2016|0.425389|0.425859|0.404136|0.405535|24,982|16,356,400
Sep 10, 2016|0.421782|0.429307|0.419500|0.425343|34,818|16,216,200
Sep 09, 2016|0.418427|0.428627|0.414747|0.421600|55,605|16,085,100
Sep 08, 2016|0.419726|0.436116|0.413910|0.425675|59,532|16,132,300
Sep 07, 2016|0.416699|0.422660|0.409290|0.417923|66,625|16,012,800
Sep 06, 2016|0.419529|0.423094|0.409174|0.417052|55,563|16,120,100
Sep 05, 2016|0.433863|0.436676|0.409963|0.419636|41,157|16,667,200
Sep 04, 2016|0.440559|0.445348|0.431431|0.435590|57,427|16,922,800
Sep 03, 2016|0.433992|0.444648|0.423681|0.440430|33,497|16,668,600
Sep 02, 2016|0.424167|0.447725|0.419782|0.433993|44,744|16,287,300
Sep 01, 2016|0.431858|0.440192|0.416482|0.425111|28,370|16,580,000
Aug 31, 2016|0.415334|0.447572|0.412221|0.431835|150,693|15,942,900
Aug 30, 2016|0.393235|0.419404|0.384612|0.415332|49,044|15,092,200
Aug 29, 2016|0.374742|0.399356|0.374235|0.393300|53,436|14,379,700
Aug 28, 2016|0.374747|0.383522|0.364849|0.374828|35,159|14,378,500
Aug 27, 2016|0.386083|0.391814|0.375542|0.378990|27,603|14,811,900
Aug 26, 2016|0.364225|0.395486|0.364225|0.384992|54,791|13,971,600
Aug 25, 2016|0.376535|0.376535|0.357768|0.366047|42,517|14,441,700
Aug 24, 2016|0.391817|0.391850|0.363702|0.376550|55,665|15,026,000
Aug 23, 2016|0.410978|0.411851|0.384947|0.392106|53,055|15,758,500
Aug 22, 2016|0.431408|0.445765|0.407071|0.413009|85,850|16,539,800
Aug 21, 2016|0.437345|0.446716|0.420033|0.431090|62,969|16,764,500
Aug 20, 2016|0.431346|0.440192|0.427606|0.437359|55,630|16,532,800
Aug 19, 2016|0.447431|0.448284|0.430105|0.431316|105,024|17,147,300
Aug 18, 2016|0.451558|0.457218|0.444725|0.447368|58,572|17,300,500
Aug 17, 2016|0.461406|0.462694|0.446618|0.451636|75,009|17,674,800
Aug 16, 2016|0.461770|0.468478|0.445296|0.461427|121,561|17,684,700
Aug 15, 2016|0.470634|0.475659|0.456037|0.461729|75,596|18,022,000
Aug 14, 2016|0.471864|0.490482|0.464964|0.470897|60,010|18,066,700
Aug 13, 2016|0.469444|0.484694|0.467377|0.468719|110,753|17,973,000
Aug 12, 2016|0.470638|0.474610|0.460439|0.468464|72,709|18,017,400
Aug 11, 2016|0.480125|0.486025|0.461960|0.470672|99,147|18,378,700
Aug 10, 2016|0.475120|0.495569|0.470274|0.480048|56,677|18,185,600
Aug 09, 2016|0.466750|0.487792|0.461143|0.475160|158,906|17,862,000
Aug 08, 2016|0.475411|0.642100|0.464710|0.466720|201,144|18,190,300
Aug 07, 2016|0.486467|0.510597|0.465957|0.475833|137,005|18,610,300
Aug 06, 2016|0.474860|0.488694|0.466976|0.486363|67,316|18,164,000
Aug 05, 2016|0.481784|0.486531|0.466459|0.474762|82,643|18,426,900
Aug 04, 2016|0.470762|0.502551|0.469120|0.481760|121,437|18,000,400
Aug 03, 2016|0.436815|0.476372|0.427616|0.469791|100,817|16,700,300
Aug 02, 2016|0.483789|0.490123|0.433398|0.440396|135,790|18,489,300
Aug 01, 2016|0.481023|0.515622|0.459405|0.484146|164,910|18,380,700
Jul 31, 2016|0.514593|0.518717|0.479989|0.479989|95,990|19,660,900
Jul 30, 2016|0.531294|0.542336|0.509917|0.520210|85,753|20,296,300
Jul 29, 2016|0.541872|0.561946|0.521842|0.533755|162,250|20,698,000
Jul 28, 2016|0.570739|0.602152|0.505402|0.545091|386,562|21,797,800
Jul 27, 2016|0.529615|0.600442|0.468010|0.570749|641,897|20,223,800
Jul 26, 2016|0.578108|0.633722|0.508906|0.529767|431,929|22,069,900
Jul 25, 2016|0.721116|0.721770|0.578184|0.592907|484,294|27,526,500
Jul 24, 2016|0.737390|0.779606|0.714627|0.721418|237,423|28,144,400
Jul 23, 2016|0.780617|0.786225|0.708153|0.737400|558,798|29,791,800
Jul 22, 2016|0.795204|0.965411|0.762240|0.780575|1,928,660|27,686,900
Jul 21, 2016|0.445142|0.831753|0.443363|0.791738|1,823,660|16,982,500
Jul 20, 2016|0.420836|0.469075|0.420243|0.445221|52,240|16,053,700
Jul 19, 2016|0.408391|0.442032|0.406411|0.420933|68,015|15,577,500
Jul 18, 2016|0.439977|0.457428|0.404357|0.408549|41,376|16,780,700
Jul 17, 2016|0.459899|0.477042|0.433881|0.439599|44,382|17,536,000
Jul 16, 2016|0.399966|0.511374|0.399966|0.460827|146,224|15,248,700
Jul 15, 2016|0.399646|0.405288|0.392188|0.400280|32,356|15,234,700
Jul 14, 2016|0.388801|0.406116|0.379662|0.399483|43,956|14,820,400
Jul 13, 2016|0.414258|0.414361|0.378433|0.389403|71,731|15,788,800
Jul 12, 2016|0.426474|0.430660|0.368581|0.414256|117,094|16,250,000
Jul 11, 2016|0.470033|0.496867|0.426534|0.426534|98,076|17,906,400
Jul 10, 2016|0.435963|0.474532|0.418338|0.470240|58,861|16,605,100
Jul 09, 2016|0.477572|0.496365|0.406499|0.435937|220,206|18,186,900
Jul 08, 2016|0.538369|0.554568|0.470526|0.478535|201,380|20,498,900
Jul 07, 2016|0.417497|0.537218|0.415691|0.537218|512,267|15,894,400
Jul 06, 2016|0.404227|0.441946|0.395173|0.415849|122,539|15,387,900
Jul 05, 2016|0.409528|0.416493|0.384551|0.404155|88,860|15,588,000
Jul 04, 2016|0.400280|0.446367|0.394951|0.409360|193,744|15,234,200
Jul 03, 2016|0.326842|0.436469|0.312321|0.395497|270,957|12,438,200
Jul 02, 2016|0.341040|0.370978|0.311824|0.326660|60,767|12,971,400
Jul 01, 2016|0.231311|0.474536|0.231311|0.340887|371,928|8,794,080
Jun 30, 2016|0.157652|0.235168|0.157615|0.235168|66,235|5,992,980
Jun 29, 2016|0.160087|0.175678|0.149554|0.158454|12,812|6,084,170
Jun 28, 2016|0.148769|0.175150|0.142506|0.160984|26,524|5,653,180
Jun 27, 2016|0.162294|0.168377|0.133589|0.146579|7,711|6,166,450
Jun 26, 2016|0.162002|0.173006|0.156423|0.161751|4,535|6,154,590
Jun 25, 2016|0.130624|0.170607|0.118589|0.162904|3,691|4,961,750
Jun 24, 2016|0.178623|0.185630|0.124379|0.137943|7,967|6,783,830
Jun 23, 2016|0.149292|0.179923|0.140422|0.178601|19,014|5,668,790
Jun 22, 2016|0.157485|0.166219|0.147521|0.147691|6,472|5,979,390
Jun 21, 2016|0.164773|0.164773|0.146266|0.157316|20,795|6,255,270
Jun 20, 2016|0.159840|0.182296|0.149186|0.164793|39,189|6,067,180
Jun 19, 2016|0.158619|0.175767|0.151362|0.160666|13,241|6,019,730
Jun 18, 2016|0.163531|0.164226|0.143969|0.158146|4,497|6,205,720
Jun 17, 2016|0.159795|0.177701|0.147358|0.164018|5,889|6,063,250
Jun 16, 2016|0.152115|0.899155|0.152101|0.159766|25,349|5,770,970
Jun 15, 2016|0.151101|0.160734|0.143025|0.152031|4,097|5,731,950
Jun 14, 2016|0.112798|0.157384|0.106614|0.151157|14,182|4,278,220
Jun 13, 2016|0.137546|0.138692|0.103716|0.116499|11,369|5,216,170
Jun 12, 2016|0.143692|0.145538|0.125398|0.137534|11,273|5,445,920
Jun 11, 2016|0.138050|0.143922|0.132020|0.143922|4,104|5,231,170
Jun 10, 2016|0.138188|0.142780|0.136188|0.138223|3,475|5,235,320
Jun 09, 2016|0.144260|0.150305|0.138070|0.138502|2,295|5,464,530
Jun 08, 2016|0.138175|0.149500|0.133739|0.146212|2,619|5,232,880
Jun 07, 2016|0.136467|0.142881|0.130665|0.137987|4,638|5,167,150
Jun 06, 2016|0.146896|0.156662|0.132776|0.137501|3,498|5,561,050
Jun 05, 2016|0.147864|0.151004|0.140231|0.148680|3,986|5,596,640
Jun 04, 2016|0.163090|0.165333|0.142977|0.147801|5,765|6,172,280
Jun 03, 2016|0.150071|0.164998|0.149640|0.163210|2,410|5,678,110
Jun 02, 2016|0.153944|0.155886|0.150023|0.150023|4,466|5,823,290
Jun 01, 2016|0.154072|0.165023|0.151271|0.154303|6,105|5,825,080
May 31, 2016|0.164427|0.166558|0.151025|0.154642|4,211|6,216,110
May 30, 2016|0.167834|0.179562|0.154965|0.165270|3,952|6,344,310
May 29, 2016|0.166218|0.181347|0.159245|0.166667|5,436|6,282,460
May 28, 2016|0.155612|0.185502|0.152282|0.166241|4,485|5,880,670
May 27, 2016|0.150832|0.167773|0.150832|0.154262|5,378|5,699,110
May 26, 2016|0.161434|0.172599|0.148983|0.148983|6,881|6,098,070
May 25, 2016|0.168771|0.174694|0.153622|0.159546|5,682|6,374,320
May 24, 2016|0.173727|0.174145|0.163704|0.168786|4,018|6,560,380
May 23, 2016|0.177307|0.188627|0.173605|0.173784|4,189|6,694,650
May 22, 2016|0.168591|0.184901|0.168591|0.176996|5,268|6,364,250
May 21, 2016|0.168318|0.184946|0.168110|0.174122|7,791|6,351,700
May 20, 2016|0.167771|0.186700|0.156850|0.168245|10,207|6,330,290
May 19, 2016|0.169597|0.174046|0.156510|0.168054|8,703|6,398,330
May 18, 2016|0.169874|0.180721|0.168219|0.169591|4,328|6,407,920
May 17, 2016|0.179909|0.187170|0.163794|0.170616|7,624|6,785,760
May 16, 2016|0.165247|0.185463|0.162872|0.176015|6,466|6,231,920
May 15, 2016|0.174815|0.176073|0.159773|0.165270|3,511|6,592,440
May 14, 2016|0.186503|0.192096|0.159277|0.174813|8,548|7,032,620
May 13, 2016|0.178745|0.196910|0.171315|0.186505|3,786|6,739,590
May 12, 2016|0.183551|0.189898|0.172324|0.178735|9,721|6,919,630
May 11, 2016|0.192972|0.194491|0.182148|0.183531|5,889|7,272,700
May 10, 2016|0.190830|0.204145|0.181345|0.192881|8,665|7,190,830
May 09, 2016|0.203347|0.209007|0.190633|0.190818|8,948|7,661,660
May 08, 2016|0.199960|0.221987|0.196264|0.203373|8,497|7,532,860
May 07, 2016|0.197003|0.199977|0.193095|0.198594|9,787|7,420,740
May 06, 2016|0.201511|0.211329|0.184854|0.198229|10,445|7,589,300
May 05, 2016|0.183960|0.206619|0.183960|0.197299|10,416|6,925,880
May 04, 2016|0.189155|0.191722|0.181753|0.183960|7,999|7,120,370
May 03, 2016|0.181475|0.197452|0.172882|0.189160|7,418|6,830,440
May 02, 2016|0.193533|0.193533|0.177912|0.181454|4,996|7,282,740
May 01, 2016|0.191709|0.199667|0.189274|0.193471|4,830|7,213,270
Apr 30, 2016|0.205521|0.209213|0.187277|0.191677|7,558|7,730,330
Apr 29, 2016|0.203914|0.218516|0.199480|0.205569|9,092|7,668,870
Apr 28, 2016|0.201412|0.214307|0.183952|0.203926|11,050|7,573,810
Apr 27, 2016|0.199805|0.203593|0.186804|0.201292|5,024|7,512,330
Apr 26, 2016|0.219334|0.223368|0.190841|0.199891|9,885|8,244,380
Apr 25, 2016|0.218078|0.231992|0.210781|0.224321|11,732|8,193,240
Apr 24, 2016|0.217765|0.224546|0.215651|0.218776|7,948|8,180,750
Apr 23, 2016|0.232004|0.235103|0.214054|0.217739|13,044|8,714,530
Apr 22, 2016|0.238860|0.239210|0.226711|0.233310|5,341|8,971,440
Apr 21, 2016|0.239302|0.243015|0.232004|0.239270|6,220|8,987,190
Apr 20, 2016|0.240267|0.244493|0.229796|0.239294|9,084|9,022,260
Apr 19, 2016|0.225665|0.240499|0.224405|0.240287|8,701|8,472,960
Apr 18, 2016|0.243719|0.252249|0.219773|0.225635|16,362|9,148,770
Apr 17, 2016|0.246571|0.255387|0.238198|0.243660|8,002|9,254,170
Apr 16, 2016|0.250314|0.257154|0.240544|0.246500|7,631|9,393,660
Apr 15, 2016|0.253529|0.259574|0.250283|0.250332|9,555|9,498,470
Apr 14, 2016|0.253999|0.254094|0.247686|0.253475|7,992|9,514,820
Apr 13, 2016|0.262181|0.263812|0.246869|0.254061|12,453|9,820,550
Apr 12, 2016|0.270575|0.287275|0.256853|0.262250|11,703|10,133,800
Apr 11, 2016|0.283407|0.283407|0.258837|0.270533|10,178|10,613,600
Apr 10, 2016|0.265823|0.283467|0.258140|0.283390|9,691|9,954,380
Apr 09, 2016|0.263650|0.270914|0.252903|0.265762|17,209|9,871,870
Apr 08, 2016|0.262930|0.281646|0.261670|0.263580|14,581|9,843,800
Apr 07, 2016|0.284639|0.284757|0.259405|0.262276|18,996|10,655,100
Apr 06, 2016|0.298103|0.302363|0.271539|0.284865|21,658|11,155,600
Apr 05, 2016|0.313994|0.316501|0.296243|0.297775|14,782|11,748,900
Apr 04, 2016|0.321997|0.325945|0.313826|0.315010|17,971|12,046,600
Apr 03, 2016|0.330635|0.335985|0.318092|0.322115|12,631|12,368,800
Apr 02, 2016|0.319719|0.340205|0.317838|0.329964|14,252|11,958,800
Apr 01, 2016|0.322455|0.328947|0.309521|0.318437|21,772|12,058,300
Mar 31, 2016|0.332697|0.335249|0.320682|0.322490|23,064|12,438,400
Mar 30, 2016|0.330042|0.336053|0.324361|0.332714|23,858|12,336,900
Mar 29, 2016|0.322676|0.340194|0.316361|0.333130|20,230|12,059,600
Mar 28, 2016|0.328568|0.343417|0.308072|0.322591|52,431|12,278,000
Mar 27, 2016|0.370017|0.419382|0.312696|0.328595|32,764|13,823,300
Mar 26, 2016|0.234594|0.425649|0.217575|0.373273|108,521|8,762,190
Mar 25, 2016|0.248616|0.248676|0.215528|0.234916|15,139|9,284,610
Mar 24, 2016|0.193219|0.249688|0.193219|0.248725|17,834|7,215,160
Mar 23, 2016|0.193499|0.209996|0.182543|0.195253|13,287|7,224,280
Mar 22, 2016|0.200214|0.205659|0.189776|0.193497|10,947|7,473,140
Mar 21, 2016|0.215611|0.222942|0.177549|0.199850|14,442|8,045,990
Mar 20, 2016|0.219329|0.245833|0.187833|0.217275|25,940|8,183,960
Mar 19, 2016|0.221820|0.251724|0.211834|0.219354|12,412|8,276,300
Mar 18, 2016|0.224809|0.230410|0.203756|0.223431|11,363|8,386,370
Mar 17, 2016|0.220809|0.240706|0.215350|0.224822|11,511|8,235,110
Mar 16, 2016|0.228477|0.231258|0.216069|0.220835|16,860|8,520,060
Mar 15, 2016|0.222168|0.240944|0.218315|0.224178|11,748|8,283,580
Mar 14, 2016|0.216082|0.234547|0.201634|0.222140|12,193|8,054,160
Mar 13, 2016|0.234119|0.242111|0.214160|0.216096|17,068|8,725,720
Mar 12, 2016|0.236828|0.263605|0.219370|0.234203|15,159|8,825,650
Mar 11, 2016|0.212342|0.273240|0.212342|0.237571|23,291|7,912,310
Mar 10, 2016|0.216111|0.219015|0.209538|0.212339|16,063|8,052,280
Mar 09, 2016|0.213835|0.229279|0.199848|0.216083|17,283|7,966,310
Mar 08, 2016|0.201119|0.227401|0.192775|0.213826|17,285|7,491,390
Mar 07, 2016|0.198341|0.203713|0.187030|0.201196|10,277|7,382,850
Mar 06, 2016|0.183560|0.200267|0.175469|0.200161|14,909|6,832,000
Mar 05, 2016|0.194236|0.198610|0.167817|0.183659|10,629|7,228,740
Mar 04, 2016|0.192945|0.207282|0.184378|0.193549|9,401|7,180,290
Mar 03, 2016|0.196068|0.209570|0.185045|0.192902|8,365|7,295,820
Mar 02, 2016|0.210158|0.219598|0.180406|0.196033|12,864|7,819,430
Mar 01, 2016|0.207573|0.219760|0.198333|0.210151|10,686|7,722,570
Feb 29, 2016|0.216230|0.228793|0.205196|0.207738|10,567|8,043,880
Feb 28, 2016|0.215857|0.219642|0.200306|0.216247|7,467|8,028,510
Feb 27, 2016|0.211436|0.229714|0.201907|0.216836|10,135|7,862,550
Feb 26, 2016|0.225731|0.227866|0.209777|0.211038|7,975|8,391,280
Feb 25, 2016|0.232331|0.235647|0.225708|0.225740|6,946|8,582,450
Feb 24, 2016|0.231007|0.239965|0.223013|0.232381|6,274|8,533,540
Feb 23, 2016|0.236861|0.241035|0.218631|0.230862|8,760|8,749,790
Feb 22, 2016|0.242333|0.243319|0.232635|0.235678|7,157|8,951,930
Feb 21, 2016|0.245016|0.248537|0.235382|0.242287|9,545|9,051,040
Feb 20, 2016|0.242343|0.250101|0.229153|0.245517|14,154|8,952,300
Feb 19, 2016|0.246870|0.253892|0.223271|0.242348|10,222|9,119,530
Feb 18, 2016|0.264937|0.271739|0.235570|0.246831|9,194|9,786,940
Feb 17, 2016|0.246486|0.271626|0.236954|0.264930|12,166|9,105,340
Feb 16, 2016|0.239803|0.253758|0.229040|0.246505|13,687|8,858,470
Feb 15, 2016|0.222827|0.243800|0.186799|0.239898|16,500|8,231,370
Feb 14, 2016|0.220963|0.239059|0.219911|0.222789|5,717|8,162,510
Feb 13, 2016|0.231227|0.248242|0.214087|0.220416|3,997|8,541,670
Feb 12, 2016|0.202828|0.250026|0.199970|0.231181|23,502|7,492,590
Feb 11, 2016|0.199690|0.209859|0.187706|0.202798|21,053|7,376,670
Feb 10, 2016|0.192396|0.203453|0.185924|0.197590|9,002|7,107,230
Feb 09, 2016|0.192172|0.207172|0.179593|0.193674|21,266|7,098,950
Feb 08, 2016|0.197381|0.199608|0.178317|0.190898|7,730|7,291,380
Feb 07, 2016|0.198686|0.200567|0.183884|0.194029|8,920|7,339,580
Feb 06, 2016|0.197658|0.198670|0.188566|0.198670|5,562|7,301,610
Feb 05, 2016|0.201397|0.205295|0.190856|0.197776|9,333|7,439,730
Feb 04, 2016|0.195022|0.211208|0.190663|0.201597|12,676|7,204,230
Feb 03, 2016|0.177262|0.221616|0.172101|0.195025|9,677|6,548,170
Feb 02, 2016|0.187497|0.187497|0.145171|0.177896|9,602|6,926,250
Feb 01, 2016|0.239820|0.246953|0.138237|0.187454|28,689|8,859,100
Jan 31, 2016|0.250525|0.258228|0.239467|0.239914|19,274|9,254,550
Jan 30, 2016|0.247340|0.254828|0.225943|0.250533|29,780|9,136,890
Jan 29, 2016|0.240145|0.249991|0.208154|0.245395|23,651|8,871,100
Jan 28, 2016|0.227225|0.253629|0.200600|0.240156|25,297|8,393,830
Jan 27, 2016|0.229546|0.252503|0.208352|0.226969|27,300|8,479,570
Jan 26, 2016|0.159259|0.263122|0.158644|0.230132|31,540|5,883,130
Jan 25, 2016|0.131113|0.162740|0.119655|0.159024|12,336|4,843,390
Jan 24, 2016|0.131088|0.148488|0.122940|0.127422|7,901|4,842,470
Jan 23, 2016|0.127330|0.137679|0.104298|0.131167|12,603|4,703,650
Jan 22, 2016|0.155366|0.155366|0.117246|0.127238|12,057|5,739,320
Jan 21, 2016|0.148439|0.167005|0.142560|0.160340|11,738|5,483,430
Jan 20, 2016|0.178538|0.185279|0.138672|0.148893|20,455|6,595,300
Jan 19, 2016|0.190437|0.206653|0.171484|0.178715|6,902|7,034,670
Jan 18, 2016|0.212439|0.216528|0.184221|0.191300|22,349|7,846,030
Jan 17, 2016|0.245690|0.250637|0.206912|0.209972|18,179|9,072,100
Jan 16, 2016|0.245968|0.270242|0.213490|0.250890|20,244|9,079,210
Jan 15, 2016|0.294201|0.325786|0.230910|0.253197|47,871|10,856,200
Jan 14, 2016|0.186187|0.321020|0.164913|0.291407|62,784|6,868,570
Jan 13, 2016|0.163543|0.187178|0.163543|0.186184|13,650|6,032,410
Jan 12, 2016|0.153766|0.182861|0.151415|0.156833|24,717|5,671,050
Jan 11, 2016|0.163040|0.166025|0.136981|0.153388|9,712|6,010,120
Jan 10, 2016|0.150781|0.169682|0.120117|0.162965|15,718|5,557,390
Jan 09, 2016|0.118793|0.184469|0.105158|0.150777|10,035|4,377,470
Jan 08, 2016|0.135965|0.136110|0.097779|0.118816|12,127|5,008,410
Jan 07, 2016|0.164780|0.180147|0.101201|0.136107|12,985|6,068,490
Jan 06, 2016|0.126291|0.311717|0.102747|0.171015|51,441|4,649,880
Jan 05, 2016|0.083467|0.126377|0.080152|0.125801|31,784|3,072,780
Jan 04, 2016|0.073229|0.084191|0.070823|0.084188|10,041|2,695,410
Jan 03, 2016|0.079632|0.080242|0.070151|0.074146|5,282|2,930,560
Jan 02, 2016|0.077785|0.082249|0.072499|0.080035|3,709|2,862,200
Jan 01, 2016|0.076465|0.080097|0.076424|0.077721|1,244|2,812,830
Dec 31, 2015|0.076741|0.079696|0.073728|0.077414|2,699|2,822,360
Dec 30, 2015|0.074887|0.081276|0.070417|0.077537|1,441|2,753,440
Dec 29, 2015|0.071199|0.075044|0.065724|0.074201|3,094|2,617,560
Dec 28, 2015|0.068021|0.074572|0.066449|0.071255|3,547|2,500,340
Dec 27, 2015|0.065343|0.069351|0.064398|0.067933|5,542|2,401,540
Dec 26, 2015|0.069835|0.069835|0.064382|0.065388|1,949|2,566,160
Dec 25, 2015|0.069956|0.073510|0.067064|0.069823|3,861|2,570,270
Dec 24, 2015|0.075910|0.094545|0.068264|0.069967|2,770|2,788,550
Dec 23, 2015|0.066304|0.087535|0.063183|0.075864|8,629|2,435,290
Dec 22, 2015|0.068635|0.069484|0.061130|0.066367|2,488|2,520,410
Dec 21, 2015|0.066175|0.069087|0.060702|0.068678|2,225|2,429,640
Dec 20, 2015|0.064411|0.072984|0.060002|0.066772|6,159|2,364,500
Dec 19, 2015|0.058448|0.067125|0.058448|0.064387|5,431|2,145,210
Dec 18, 2015|0.059737|0.061457|0.058452|0.058452|1,908|2,192,300
Dec 17, 2015|0.062432|0.062432|0.058538|0.060059|2,098|2,290,520
Dec 16, 2015|0.060621|0.064075|0.058306|0.062084|1,379|2,223,980
Dec 15, 2015|0.056563|0.062703|0.056563|0.060457|3,606|2,074,790
Dec 14, 2015|0.055831|0.059855|0.055343|0.056720|1,566|2,047,460
Dec 13, 2015|0.055660|0.057192|0.054013|0.055886|795|2,040,810
Dec 12, 2015|0.055472|0.057203|0.052504|0.055744|1,875|2,033,580
Dec 11, 2015|0.054629|0.058068|0.053178|0.055390|1,625|2,002,450
Dec 10, 2015|0.052487|0.057418|0.052487|0.054645|1,881|1,923,700
Dec 09, 2015|0.053785|0.055524|0.050346|0.052457|3,395|1,970,960
Dec 08, 2015|0.051927|0.053709|0.048607|0.053709|1,298|1,902,670
Dec 07, 2015|0.049791|0.055412|0.048607|0.051943|3,239|1,824,180
Dec 06, 2015|0.048217|0.053007|0.048107|0.050453|1,492|1,766,170
Dec 05, 2015|0.047346|0.048800|0.046756|0.048210|1,046|1,731,980
Dec 04, 2015|0.048224|0.048813|0.046508|0.047336|1,616|1,764,100
Dec 03, 2015|0.046435|0.050017|0.045919|0.048234|2,722|1,698,650
Dec 02, 2015|0.048061|0.049141|0.040172|0.045774|4,730|1,758,150
Dec 01, 2015|0.044207|0.048672|0.040497|0.048050|2,579|1,617,150
Nov 30, 2015|0.049612|0.051104|0.038861|0.044208|3,188|1,814,510
Nov 29, 2015|0.046913|0.049622|0.045640|0.049046|1,232|1,715,240
Nov 28, 2015|0.045905|0.046993|0.045184|0.046558|1,203|1,678,410
Nov 27, 2015|0.045222|0.046840|0.044609|0.045926|1,688|1,653,420
Nov 26, 2015|0.042385|0.047951|0.042385|0.045387|1,246|1,548,610
Nov 25, 2015|0.043216|0.046246|0.042389|0.042404|1,771|1,578,950
Nov 24, 2015|0.045134|0.046388|0.043127|0.043215|922|1,649,040
Nov 23, 2015|0.047191|0.047192|0.038631|0.045131|1,133|1,724,170
Nov 22, 2015|0.047147|0.047304|0.045387|0.047170|741|1,722,360
Nov 21, 2015|0.045828|0.047239|0.045144|0.046777|1,704|1,673,900
Nov 20, 2015|0.046759|0.046790|0.044055|0.045840|979|1,707,650
Nov 19, 2015|0.047384|0.048583|0.046069|0.046750|887|1,730,140
Nov 18, 2015|0.045934|0.050005|0.045755|0.047364|913|1,676,700
Nov 17, 2015|0.047886|0.048991|0.045244|0.045927|2,083|1,747,570
Nov 16, 2015|0.050227|0.050227|0.047750|0.047883|558|1,832,580
Nov 15, 2015|0.048738|0.050268|0.047281|0.050227|435|1,777,880
Nov 14, 2015|0.042236|0.052711|0.041643|0.048736|264|1,540,500
Nov 13, 2015|0.043951|0.046908|0.039770|0.042173|39|1,602,860
Nov 12, 2015|0.039475|0.050050|0.039475|0.044042|139|1,439,420
Nov 11, 2015|0.044440|0.061817|0.038800|0.039464|4,351|1,620,290
Nov 10, 2015|0.045574|0.053993|0.042084|0.044425|485|1,661,430
Nov 09, 2015|0.049763|0.053481|0.044290|0.045704|825|1,813,880
Nov 08, 2015|0.046138|0.051447|0.043569|0.049647|17|1,681,490
Nov 07, 2015|0.048451|0.055492|0.046168|0.046191|56|1,765,470
Nov 06, 2015|0.050225|0.053262|0.043470|0.048392|59|1,829,870
Nov 05, 2015|0.045165|0.059083|0.038019|0.050392|5,304|1,645,120
Nov 04, 2015|0.040854|0.049812|0.040854|0.045049|1,635|1,486,910
Nov 03, 2015|0.043194|0.048376|0.038987|0.040636|1,260|1,572,100
Nov 02, 2015|0.043459|0.044592|0.040849|0.043160|291|1,581,730
Nov 01, 2015|0.043119|0.045989|0.041493|0.043486|1,572|1,569,350
Oct 31, 2015|0.037131|0.048946|0.037131|0.043107|1,458|1,351,310
Oct 30, 2015|0.038054|0.044547|0.036415|0.037099|1,277|1,384,690
Oct 29, 2015|0.041404|0.052248|0.037392|0.037559|3,563|1,505,560
Oct 28, 2015|0.035713|0.044727|0.035701|0.041434|4,560|1,298,290
Oct 27, 2015|0.029270|0.043384|0.029044|0.035708|4,525|1,063,910
Oct 26, 2015|0.029735|0.029762|0.028351|0.029269|1,775|1,080,380
Oct 25, 2015|0.029581|0.033307|0.028911|0.029709|790|1,074,760
Oct 24, 2015|0.033569|0.033569|0.025416|0.029582|890|1,219,640
Oct 23, 2015|0.028165|0.033659|0.027088|0.033571|1,840|1,023,190
Oct 22, 2015|0.029869|0.032752|0.028160|0.028160|322|1,084,860
Oct 21, 2015|0.033539|0.033552|0.028910|0.029870|97|1,217,950
Oct 20, 2015|0.029859|0.035118|0.024872|0.033539|1,140|1,084,110
Oct 19, 2015|0.021732|0.034399|0.021118|0.029862|1,991|788,913
Oct 18, 2015|0.029922|0.030010|0.021615|0.021734|630|1,086,040
Oct 17, 2015|0.031925|0.035796|0.022946|0.029965|3,736|1,158,530
Oct 16, 2015|0.032110|0.034165|0.028326|0.031902|1,364|1,165,030
Oct 15, 2015|0.037785|0.038155|0.029277|0.029280|1,706|1,370,650
Oct 14, 2015|0.031604|0.037845|0.031594|0.037791|394|1,146,270
Oct 13, 2015|0.030910|0.034376|0.030466|0.031590|684|1,120,900
Oct 12, 2015|0.035269|0.036766|0.030907|0.030910|500|1,278,770
Oct 11, 2015|0.029018|0.040284|0.027871|0.035278|2,133|1,052,010
Oct 10, 2015|0.030766|0.032228|0.026814|0.029018|259|1,115,230
Oct 09, 2015|0.031673|0.036345|0.029059|0.030761|1,105|1,147,920
