#|Name|Symbol|Market Cap|Price|Circulating Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
148|Infinitecoin|IFC|$12,482,074|$0.000138|90,596,274,910|$4,576,290|-1.70%|11.82%|76.56%|False|False
149|LuckChain|BASH|$12,471,703|$0.017818|699,955,193|$744,833|-1.66%|3.26%|47.45%|False|False
150|Santiment Net...|SAN|$12,396,549|$0.209398|59,200,780|$455,744|0.09%|1.46%|26.62%|True|False
151|E-coin|ECN|$12,384,227|$3.71|3,334,739|$81,174|1.70%|-4.76%|25.75%|False|False
152|Groestlcoin|GRS|$12,080,905|$0.177655|68,002,141|$308,513|-1.08%|-12.35%|-0.26%|False|False
153|Chronobank|TIME|$11,838,380|$16.67|710,113|$500,474|-0.41%|-0.72%|26.28%|True|False
154|Clams|CLAM|$11,781,139|$4.65|2,532,280|$391,654|-0.69%|10.75%|53.17%|True|False
155|Matchpool|GUP|$11,666,381|$0.155552|75,000,000|$184,511|-0.26%|-0.15%|32.60%|True|False
156|BCAP|BCAP|$11,475,214|$1.15|10,000,000|$99,694|-0.59%|-4.50%|11.92%|True|False
157|SpreadCoin|SPR|$11,378,744|$1.35|8,438,666|$40,377|-0.09%|-2.00%|38.62%|False|False
158|WorldCoin|WDC|$11,213,176|$0.097536|114,964,220|$2,232,325|-2.42%|-0.30%|109.63%|False|False
159|NVO|NVST|$11,200,822|$0.746721|15,000,000|$7,000|-0.82%|9.38%|49.03%|True|False
160|MUSE|MUSE|$10,977,082|$0.007984|1,374,840,478|$3,117|-0.01%|36.33%|56.20%|True|False
161|Bitcrystals|BCY|$10,774,056|$0.463271|23,256,478|$78,748|-0.70%|1.98%|54.04%|True|False
162|Rubycoin|RBY|$10,719,953|$0.436237|24,573,665|$5,104|-0.43%|-0.05%|31.30%|True|False
163|DubaiCoin|DBIX|$10,638,072|$10.56|1,007,084|$88,854|-0.97%|0.83%|-14.51%|False|False
164|Quark|QRK|$10,634,507|$0.042292|251,455,024|$606,358|-2.10%|-6.12%|64.11%|False|False
165|HEAT|HEAT|$10,607,653|$0.385428|27,521,758|$9,116|-0.71%|-9.37%|27.98%|True|False
166|Pepe Cash|PEPECASH|$10,595,607|$0.015096|701,884,009|$107,351|-0.67%|8.69%|61.00%|True|False
167|Monaco|MCO|$10,525,564|$1.07|9,812,786|$210,273|-0.36%|1.70%|51.26%|True|False
168|DaxxCoin|DAXX|$10,094,533|$0.021074|479,005,146|$26,277|-2.27%|-0.71%|-36.03%|False|False
169|Unobtanium|UNO|$9,807,045|$49.59|197,772|$20,414|-0.51%|1.93%|33.58%|False|False
170|Megacoin|MEC|$9,707,037|$0.295168|32,886,450|$1,863,612|-2.06%|-14.10%|72.95%|False|False
171|Feathercoin|FTC|$9,646,188|$0.056937|169,419,257|$1,103,337|-0.28%|4.40%|36.87%|False|False
172|LoMoCoin|LMC|$9,614,061|$0.045429|211,626,497|$974,815|-1.77%|4.14%|51.45%|True|False
173|bitCNY|BITCNY|$9,520,790|$0.142247|66,931,356|$2,639,325|-0.02%|-0.08%|-0.82%|True|False
174|XtraBYtes|XBY|$9,478,779|$0.014583|650,000,000|$27,840|-0.74%|6.55%|22.31%|True|False
175|DNotes|NOTE|$9,423,996|$0.075135|125,427,612|$152,060|-0.39%|5.04%|31.83%|False|False
176|VeriCoin|VRC|$9,269,809|$0.305891|30,304,311|$501,752|-0.41%|7.17%|89.71%|False|False
177|FoldingCoin|FLDC|$9,214,896|$0.018149|507,731,988|$632,266|-0.88%|5.16%|62.07%|True|False
178|Rise|RISE|$9,080,754|$0.084561|107,387,215|$78,595|-0.22%|3.24%|50.59%|True|False
179|NoLimitCoin|NLC2|$9,077,495|$0.044713|203,018,037|$17,477|2.45%|25.00%|52.67%|True|False
180|MergeCoin|MGC|$9,014,226|$0.094887|95,000,000|$718,141|-1.69%|-4.26%|29.18%|True|False
181|Swarm City|SWT|$9,010,563|$1.19|7,548,920|$141,752|-0.52%|-5.62%|-28.29%|True|False
182|Primecoin|XPM|$8,993,046|$0.450321|19,970,308|$821,257|-1.60%|-4.25%|58.97%|False|False
183|Bitcoin Plus|XBC|$8,860,425|$89.88|98,576|$137,555|-0.46%|2.77%|13.17%|True|False
184|FlorinCoin|FLO|$8,575,162|$0.063234|135,609,831|$202,744|-1.51%|6.39%|88.24%|False|False
185|EB3 Coin|EB3|$8,109,198|$0.324317|25,003,903|$285,125|-5.07%|-34.50%|-22.18%|False|False
186|EncryptoTel|ETT|$8,100,817|$0.130382|62,131,190|$4,348|0.05%|0.12%|39.84%|True|False
187|Cryptonite|XCN|$7,947,147|$0.023195|342,621,992|$3,411,302|-1.37%|0.34%|68.10%|False|False
188|Nimiq|NET|$7,933,921|$0.755612|10,500,000|$204,836|-1.23%|-4.27%|-12.43%|True|False
