#|Name|Symbol|Market Cap|Price|Circulating Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
167|Energycoin|ENRG|$10,462,027|$0.086381|121,115,345|$27,202|-0.01%|2.30%|16.48%|False|False
168|Bitcoin Plus|XBC|$10,252,052|$103.36|99,185|$462,474|-0.26%|-1.89%|0.82%|True|False
169|Feathercoin|FTC|$10,188,415|$0.059956|169,932,600|$1,068,123|-0.07%|1.07%|15.12%|False|False
170|Swarm City|SWT|$10,177,076|$1.34|7,573,394|$70,805|-0.07%|4.73%|38.45%|True|False
171|Unobtanium|UNO|$10,173,731|$51.44|197,785|$47,055|-0.09%|12.90%|32.85%|False|False
172|SpreadCoin|SPR|$9,844,937|$1.16|8,520,756|$46,939|-0.08%|-2.25%|13.16%|False|False
173|HEAT|HEAT|$9,811,658|$0.352402|27,842,225|$9,451|0.10%|11.10%|24.03%|True|False
174|WorldCoin|WDC|$9,796,282|$0.085194|114,988,043|$981,028|-0.43%|0.11%|-16.67%|False|False
175|ToaCoin|TOA|$9,740,108|$0.005799|1,679,604,731|$169,785|-0.04%|0.82%|19.82%|False|False
176|Bitcrystals|BCY|$9,551,980|$0.410866|23,248,415|$91,362|-0.68%|-2.47%|25.04%|True|False
177|Matchpool|GUP|$9,455,979|$0.126080|75,000,000|$203,406|-0.20%|-3.26%|15.17%|True|False
178|LoMoCoin|LMC|$9,153,632|$0.043073|212,514,308|$357,503|-0.13%|1.35%|15.97%|True|False
179|Compcoin|CMP|$9,124,872|$2.52|3,615,825|$21,551|-1.88%|-67.11%|?|False|False
180|VeriCoin|VRC|$8,879,520|$0.292786|30,327,716|$244,814|-0.05%|-1.99%|32.95%|False|False
181|VPNCoin|VASH|$8,867,400|$0.022150|400,339,746|$4,076,978|-0.69%|-3.62%|54.34%|True|False
182|Groestlcoin|GRS|$8,830,363|$0.129660|68,103,992|$256,690|-0.16%|1.48%|-9.92%|False|False
183|Clams|CLAM|$8,812,884|$3.45|2,553,807|$578,608|-0.37%|-0.20%|9.61%|True|False
184|Quark|QRK|$8,715,682|$0.034655|251,499,745|$314,132|-0.79%|-2.83%|17.13%|False|False
185|Pepe Cash|PEPECASH|$8,663,951|$0.012344|701,884,009|$10,380|0.03%|5.48%|18.91%|True|False
186|DNotes|NOTE|$8,622,950|$0.068512|125,860,059|$86,478|0.19%|5.69%|21.22%|False|False
187|FoldingCoin|FLDC|$8,594,495|$0.016699|514,662,238|$110,354|-0.24%|4.29%|25.75%|True|False
188|ZenCash|ZEN|$8,474,688|$5.29|1,602,688|$168,089|0.03%|3.12%|42.05%|False|False
189|MergeCoin|MGC|$8,386,740|$0.088281|95,000,000|$611,713|-0.51%|-3.05%|16.83%|True|False
190|XtraBYtes|XBY|$8,360,520|$0.012862|650,000,000|$14,760|-0.51%|2.12%|21.53%|True|False
191|Primecoin|XPM|$8,183,537|$0.406351|20,139,073|$783,787|-0.64%|0.98%|19.87%|False|False
192|Rise|RISE|$8,119,529|$0.075610|107,387,215|$80,137|0.36%|6.27%|16.20%|True|False
193|FlorinCoin|FLO|$8,065,329|$0.059382|135,820,429|$78,672|-0.09%|2.77%|19.50%|False|False
